Name,RMSD,TM_Score
length_390_0_75,5.638776513957991,0.7495944587170498
length_390_3_99,7.300193478159733,0.683634994099067
length_390_9_16,13.661905571555904,0.5166103220166132
length_390_1_3,12.33396322875584,0.509001958573617
length_395_7_25,2.786389863480625,0.8927542508359864
length_395_8_91,4.000577458725885,0.8214759308726165
length_395_2_16,4.978368984631141,0.7340837986409756
length_395_0_20,8.09974189872436,0.6575383611925274
length_395_4_78,7.570002904936148,0.6238366599415027
length_395_1_9,11.368040098310304,0.569643472722228
length_395_3_8,8.101706235238114,0.5592560079861131
length_395_5_78,12.536773489906077,0.530728163975561
length_400_2_79,1.931339852162608,0.9245809404275608
length_400_0_19,4.255785514819012,0.8030279091554273
length_400_1_66,7.873438378499019,0.7573084433185611
length_400_9_56,6.42596117978578,0.7418087167142609
length_400_6_7,4.578592902250328,0.7380961266335676
length_400_3_75,4.900103023233622,0.7273574548753153
length_400_8_22,6.523686153740877,0.6587579566031379
length_400_7_74,7.360227719370235,0.6554035477144318
length_400_4_82,13.832279460609202,0.5272334357035625
length_405_6_13,3.2499866657650167,0.849825929269188
length_405_8_75,6.479917759913915,0.7056726180291044
length_405_1_96,15.414074176253832,0.5813646318860926
length_405_4_41,11.122704404131946,0.5514185460684862
length_405_3_80,9.50798057209843,0.5413137717824893
length_405_0_74,10.738931790126545,0.5356540146401779
length_410_2_40,4.860557412218839,0.7583184117883882
length_410_9_72,8.619120783560374,0.6919603586809004
length_410_5_4,8.531778881337804,0.6517845356459182
length_410_8_72,7.047208990627653,0.619063160943928
length_410_6_43,9.318034025493471,0.5299423078259361
length_410_0_68,19.04855203491499,0.5271050824511362
length_415_6_1,2.301560389196348,0.8976554986387085
length_415_4_81,2.4611481170021032,0.8874760902977339
length_415_2_91,4.822720593769684,0.7475078942732394
length_415_0_51,8.877019586105122,0.6745019201686447
length_415_1_93,14.298794146912805,0.6026812096017853
length_415_3_77,9.921752712413785,0.5855368358010232
length_415_9_75,14.22568877660268,0.5757593148741762
length_415_7_14,19.216623619808367,0.523309866852268
length_420_6_87,2.454188866161507,0.8893723580574511
length_420_4_82,2.513096843412349,0.8872973137264237
length_420_3_11,3.399810081575011,0.8775228253057284
length_420_0_41,2.88687947554633,0.8687458986839851
length_420_2_13,3.060120993633437,0.8600082381691763
length_420_7_41,7.192701417213906,0.7317583890771531
length_420_8_1,7.903824898000795,0.6580583578452226
length_420_5_26,8.413121081789717,0.6482193204699254
length_420_9_78,7.946215538964333,0.6415435679271225
length_420_1_74,8.887037729348556,0.5296875434639178
length_425_0_40,1.2379414413357444,0.9632434816146788
length_425_3_45,3.4701646057675264,0.8416736085477328
length_425_2_73,3.3261353506185656,0.8362911487859457
length_425_1_94,3.592384492343068,0.8234578891725727
length_425_5_43,4.147219334723308,0.804028819434868
length_425_9_73,5.860077774147418,0.7020477475846932
length_425_8_6,10.088024845930097,0.6328217516968465
length_425_6_16,7.66061948801981,0.6242313386786641
length_425_4_56,10.604677134419925,0.5948251573821303
length_425_7_52,11.8806459655942,0.5400703382460762
length_430_5_45,2.9805344042957667,0.866570026067924
length_430_9_63,5.830449612693094,0.7340903944415822
length_430_0_17,5.855451965930006,0.6910590495738533
length_430_8_29,6.752464370922227,0.657194734274972
length_430_6_67,12.551286727913023,0.5474642771224576
length_430_2_69,10.014495711292287,0.5192848708616459
length_435_0_49,2.6909924478276914,0.88860504430188
length_435_2_81,3.2178208639547274,0.859333608306617
length_435_4_77,3.5071454310355508,0.8369714984329025
length_435_6_83,5.524583617553652,0.7414543892471303
length_435_1_11,7.313444467938976,0.700634436056634
length_435_5_26,8.187505883275985,0.6747323002545409
length_435_8_30,11.064199423126857,0.5223017000884294
length_435_3_100,11.702767170797124,0.5126856767392406
length_435_7_36,13.540538658350178,0.5099944337329199
length_440_5_51,3.396236358561226,0.8410176864403536
length_440_2_82,4.187386046497536,0.8064698065373883
length_440_3_8,8.696935602680997,0.6067103950995485
length_440_0_84,10.812048722925502,0.5866143531272087
length_440_9_63,11.674909128356388,0.5051847431173023
length_440_8_75,14.273193408109393,0.5050840764598934
length_445_1_8,4.433383215468207,0.7896852585264617
length_445_5_25,5.750662304709241,0.7149154664570054
length_445_4_41,5.843974539982303,0.7043133061166541
length_445_3_5,7.518510551161325,0.6775093575400759
length_445_9_57,12.521988773946656,0.5639185824755734
length_445_7_14,8.569720472403215,0.5638560048490345
length_445_2_45,8.877405118208204,0.541497762613562
length_450_0_59,3.292324451545286,0.8486093172307313
length_450_8_33,3.857289125059944,0.8288078504929263
length_450_2_73,6.065212690884326,0.6899637859775032
length_450_1_47,15.904963396429803,0.5001489777167667
length_455_7_81,4.546172837021428,0.7805069470491968
length_455_0_72,9.9839339163141,0.6586040479813086
length_455_2_14,9.527103413031888,0.5643595488150877
length_455_6_25,10.32277715973998,0.5607538821550639
length_455_9_88,13.0976032639679,0.5169225121330229
length_455_1_35,15.49386618540209,0.5154454503583252
length_455_5_42,12.869663569388404,0.5083091057713349
length_460_4_65,2.5917309075274733,0.8933976431995566
length_460_6_38,4.550766420380046,0.7640143719914229
length_460_3_82,7.582719555294392,0.6192409318816846
length_460_5_100,14.77869994066948,0.5825382422437518
length_460_0_1,10.70978260498077,0.5794704636163024
length_460_8_83,8.963962886155372,0.5734669943948825
length_460_2_59,13.747357183645509,0.5727021255217722
length_460_1_2,11.684945065387412,0.5634218858464349
length_460_9_64,13.23550578940556,0.5360512789038604
length_465_7_8,12.518612889148004,0.6061224748491073
length_465_4_72,13.89143931553222,0.5114964418002923
length_465_3_84,10.625917757410877,0.5000214660250817
length_470_6_12,8.367865278895332,0.7174769738391287
length_470_5_91,11.187035677890083,0.5843016611554462
length_470_0_49,11.586693581107996,0.5776508898857848
length_470_4_32,13.584605589877738,0.5680771102188297
length_470_9_49,11.533394584901044,0.5446086793356414
length_470_3_100,11.772375480177145,0.5055492849109042
length_475_0_83,7.954844880193133,0.6069502766826811
length_475_7_80,11.667237691531511,0.5180800148804999
length_475_9_70,14.651639683354071,0.5134645605808542
length_480_8_89,4.160581722323767,0.8177741426141921
length_480_4_73,7.590592800809361,0.6636251699656369
length_480_9_20,11.551821444303194,0.5708146858845856
length_480_3_1,14.185307567343244,0.568931238130611
length_480_0_10,12.037275927411896,0.5555740107736583
length_480_7_34,13.944876539089158,0.5522327587468507
length_480_5_72,17.886134328988344,0.547753296097978
length_480_2_45,16.486153334206282,0.5252421832033403
length_485_1_76,4.630136052668992,0.7585659845151811
length_485_0_59,7.625709548827654,0.6721381630856891
length_485_6_25,13.691060644773318,0.5831238509585596
length_485_7_30,8.67750218158751,0.5758693607231535
length_485_5_63,13.753574710305006,0.5436959750111088
length_485_8_39,10.237126839070475,0.5375049290225813
length_485_3_42,17.554533858797548,0.516474446363655
length_485_9_17,18.54039670597236,0.5104679087857592
length_490_7_75,6.369479814991354,0.7703888436132569
length_490_0_78,9.698680881805377,0.6595670683334818
length_490_9_79,8.87147643982121,0.6371615577135058
length_490_1_85,11.186356793813268,0.5969128317512248
length_490_2_49,11.669638570046883,0.5402569258228574
length_490_5_3,15.354961484598906,0.5238383710223288
length_495_4_22,7.592973869074199,0.7554585525345051
length_495_1_61,7.099932649200228,0.6876486751636338
length_495_6_93,12.180100154654086,0.6063885934420042
length_495_8_88,9.81839974368462,0.553488724520822
length_495_2_67,15.481318867375265,0.5451530320839731
length_495_0_97,12.378481873682611,0.5186704187094734
length_495_3_91,16.376892599846922,0.5145881142898137
length_500_6_71,7.169689130592088,0.7422877505326764
length_500_0_20,8.663180565494251,0.5532235526699647
length_500_8_45,13.60484666354706,0.5386527484968641
length_500_5_40,10.571256493812797,0.5384132749136774
length_500_7_43,11.502275754192793,0.5215470256906415
